"","V1"
"728",19.8881696791508
"729",23.3707386086315
"730",54.8106851412088
"731",16.0126633503574
"732",31.5328181482354
"733",30.8177535367849
"734",43.2676722649729
"735",38.5731886693609
"736",12.5119049507666
"737",16.9217090464994
"738",15.5928468003119
"739",101.264432403598
"740",12.7382646973651
"741",51.0646964703786
"742",15.1717643551166
"743",22.0562851862221
"744",29.4924453462606
"745",47.0812185353323
"746",21.6252311079068
"747",13.0295110416519
"748",19.4769846227627
"749",41.3697551422455
"750",26.6040836708331
"751",37.4263486806785
"752",232.78374315352
"753",459.160174790135
"754",115.361326736003
"755",50.4332249286245
"756",52.2216402784402
"757",19.5525871668474
"758",23.2026114658777
"759",62.4073658552602
"760",13.8860570476787
"761",20.9843629944518
"762",49.7252129000579
"763",65.3659254066235
"764",447.448008843474
"765",183.114946776266
"766",53.3876308252721
"767",46.5648666202353
"768",56.7081720397216
"769",32.8765686626464
"770",55.6538455808428
"771",424.074635964853
"772",127.215341334887
"773",98.8944629007306
"774",109.768530705155
"775",31.9053549476932
"776",126.030381285865
"777",140.831507758833
"778",72.4502655715727
"779",11.6637769574814
"780",61.6740753302786
"781",59.6549464305769
"782",113.212584189805
"783",54.459766475816
"784",42.5123819430145
"785",79.5726185067155
"786",119.035460512452
"787",115.045583156852
"788",148.892736030145
"789",80.1509984375839
"790",241.095335891837
"791",98.6488000293673
"792",31.7163586249565
"793",25.27907049178
"794",33.3224191942812
"795",17.8537712678479
"796",38.2457245763943
"797",7.60692839705227
"798",20.5446268134005
"799",50.8775917213829
"800",23.4503476914471
"801",26.2933568936975
"802",23.0212773019533
"803",130.357888876599
"804",196.480470269307
"805",96.0709746106291
"806",116.816124392559
"807",94.5188157679986
"808",273.800736404174
"809",484.706579169792
"810",1019.80813281364
"811",998.690441338834
"812",620.805627814471
"813",525.941580897605
"814",631.729363904609
"815",248.642455515085
"816",94.5482716663063
"817",74.8712045414586
"818",122.509557076339
"819",110.091513073897
"820",50.1222843836735
"821",133.836240111248
"822",110.93189537614
"823",109.680503463953
"824",36.9338787905831
"825",61.5301691205114
"826",43.7583503238651
"827",65.1411337634138
"828",85.5242019686093
"829",111.955919232395
"830",49.3934011981384
"831",186.658316619674
"832",63.12075317732
"833",31.5227388185884
"834",30.0835110112174
"835",30.3857932136964
"836",41.6304994642665
"837",22.9628771436432
"838",14.220850349601
"839",21.971523998758
"840",83.6327467687771
"841",49.1304441938807
"842",40.4552582409784
"843",59.933922646503
"844",59.9009417652016
"845",57.2770181847185
"846",208.016625096451
"847",57.3148205794741
"848",41.4599161821256
"849",209.138927643041
"850",135.766860970763
"851",147.610755419737
"852",211.91038630768
"853",99.2968739712938
"854",96.8464841036221
"855",54.7978916310603
"856",403.644851836783
"857",78.0993321050713
"858",274.196924088059
"859",694.048534609369
"860",198.398984413699
"861",142.060577348568
"862",60.0994526404259
"863",90.0228001772581
"864",25.5304396773188
"865",26.2685447925277
"866",22.4565828701614
"867",12.1878306884626
"868",38.3954282568057
"869",61.1360457302059
"870",43.9073765276175
"871",12.3452019484741
"872",66.5982383144646
"873",86.9816341702449
"874",853.983946981991
"875",1016.84191069595
"876",88.7553589530475
"877",142.333124240707
"878",12.6075802217534
"879",33.9378288641611
"880",82.128556949016
"881",30.8195118793872
"882",37.4473518251709
"883",29.1004408941649
"884",75.8107952657023
"885",358.174085670705
"886",509.86152474289
"887",373.510053280264
"888",380.868437280438
"889",599.275661709107
"890",494.167110182384
"891",368.63080173486
"892",438.721192084441
"893",407.145554754589
"894",1165.35146928849
"895",2314.85981255648
"896",229.925503986771
"897",339.480799092869
"898",321.506180087886
"899",280.568443006603
"900",131.119461972806
"901",383.129801750282
"902",397.465030613927
"903",1576.28157488659
"904",356.938391528763
"905",144.37176139279
"906",46.1143206196517
"907",47.3730743195858
"908",85.6998498274127
"909",33.8901929517723
"910",44.7361143315891
"911",68.908772071088
"912",10.6827456187324
"913",13.2719901439518
"914",11.3027685840441
"915",105.252519188838
"916",95.8296903962726
"917",32.4006563077077
"918",56.1975853724623
"919",38.7134283172602
"920",30.3432126384194
"921",9.38532389597959
"922",18.203570285207
"923",25.6541996815218
"924",23.6127278278314
"925",60.1689867565676
"926",50.5170232618796
"927",37.8557190040135
"928",103.686945043178
"929",141.653290367806
"930",60.0499132548357
"931",50.4785804602827
"932",109.661062252157
"933",75.5350087894536
"934",65.6506659421948
"935",104.139512873474
"936",31.1174229198147
"937",117.299243775928
"938",53.5722618758774
"939",52.7747905806203
"940",31.2373941421408
"941",123.54714087196
"942",65.9669108904134
"943",76.4016607324518
"944",44.709337462156
"945",194.481203396691
"946",299.168910377265
"947",70.2440647809314
"948",78.9280607182876
"949",128.687048399812
"950",80.8275980360424
"951",123.915719518761
"952",34.9498539891922
"953",19.3091534032348
"954",82.7729669915214
"955",52.5034842327634
"956",22.4038798523858
"957",62.3017536218103
"958",42.2677633121112
"959",28.8691068665206
"960",46.5501889000279
"961",43.5817037041177
"962",27.5611666097472
"963",21.4256416102678
"964",252.141165596803
"965",193.574862969419
"966",346.849365315757
"967",107.918744109486
"968",59.0027824547101
"969",26.2017925013614
"970",91.3483192527116
"971",32.8249908692289
"972",23.0645924071784
"973",48.3831325844963
"974",51.8257226200753
"975",102.762228785734
"976",97.1323303655865
"977",116.947077468344
"978",55.5481629074022
"979",32.7723236256153
"980",16.3625548341561
"981",31.4681173700804
"982",68.1219720509861
"983",33.5771680338613
"984",25.5376780833205
"985",156.682094253197
"986",62.6549434909605
"987",36.1653368850736
"988",103.217816211191
"989",151.661523176969
"990",128.766650878426
"991",87.2255583301471
"992",11.1962131089266
"993",19.8262574285611
"994",14.5978768060534
"995",14.062260437835
"996",45.6020962147017
"997",30.6177900348529
"998",14.058411626515
"999",16.6958750795839
"1000",14.169012043007
"1001",6.87968994375666
"1002",6.18143861290553
"1003",9.75811163022595
"1004",75.8927654155617
"1005",23.6939752056058
"1006",47.0095149585944
"1007",24.3352839254402
"1008",11.0256546751534
"1009",36.2338889252087
"1010",34.8244100704414
"1011",632.847817209571
"1012",417.318407092924
"1013",39.7979762361349
"1014",43.4151482485362
"1015",15.3619874050251
"1016",14.2878782138142
"1017",90.5910962307667
"1018",56.9147176183039
"1019",14.3563171937175
"1020",81.3129214989347
"1021",33.361423921885
"1022",22.5327452965668
"1023",77.7975410495316
"1024",17.3361442055145
"1025",21.2936852775074
"1026",20.8847910520656
"1027",13.2758342773271
"1028",8.24338013950655
"1029",17.0157916976012
"1030",16.8325358820454
"1031",48.4599928560573
"1032",9.34493262653709
"1033",14.7107766841311
"1034",40.3893192695419
"1035",73.0746106636596
"1036",21.6408557620337
"1037",81.098938122996
"1038",72.7550910964655
"1039",28.7404275473133
"1040",50.6779539293326
"1041",75.3614868697812
"1042",20.90067787155
"1043",17.3363114530188
"1044",40.1222288698126
"1045",64.3069155897812
"1046",33.0153746131673
"1047",26.1714064416177
"1048",23.2723074260048
"1049",14.2740010316337
"1050",116.195083787053
"1051",25.6725269713592
"1052",38.1683251403618
"1053",25.7561149339801
"1054",79.0399281439191
"1055",12.9054567084067
"1056",40.8326458866132
"1057",40.3762321676465
"1058",221.883206021568
"1059",53.2739261374816
"1060",51.0378521380894
"1061",28.0495525008156
"1062",22.1237966671736
"1063",46.9794545170537
"1064",44.181404567904
"1065",17.4898782468503
"1066",44.6773335831794
"1067",16.3396068385458
"1068",143.313286810955
"1069",74.8909715089996
"1070",85.6279800682235
"1071",16.9838215760852
"1072",27.6976629352688
"1073",119.711317832219
"1074",45.5872501328339
"1075",14.4369521932984
"1076",27.3445606967459
"1077",78.7686011873068
"1078",99.0421954071446
"1079",32.9618324488214
"1080",62.9628321484852
"1081",27.0386850450437
"1082",46.443367132805
"1083",52.0369471430198
"1084",58.0733786990021
"1085",12.5152267373148
"1086",11.1692118291463
"1087",18.9648783212282
"1088",29.0991370853357
"1089",19.802337602364
"1090",17.5175797545039
"1091",43.4988315664797
"1092",162.902512279372
"1093",127.972422068408
"1094",31.5301923286717
"1095",242.219704229243
"1096",192.576264336802
"1097",136.537119369746
"1098",57.6111211181027
"1099",193.973555087336
"1100",13.6777316935219
"1101",45.735633462785
"1102",315.902439180331
"1103",755.318014175962
"1104",1141.77990809678
"1105",2958.23686217101
"1106",1293.89920715306
"1107",7573.72958131456
"1108",7551.89323368246
"1109",6155.7065519381
"1110",2859.44628390212
"1111",1018.66848591539
"1112",759.708054049278
"1113",4785.09799208596
"1114",7203.83400998735
"1115",7230.29477465992
"1116",11901.1366171657
"1117",1923.72914244645
"1118",392.848759482521
"1119",568.264144097714
"1120",1443.82394798403
"1121",1201.69157441529
"1122",468.541454162479
"1123",262.335654087915
"1124",78.0772232126256
"1125",52.0511994127771
"1126",45.1630586804729
"1127",48.7740040998423
"1128",318.698831018154
"1129",150.351314287926
"1130",71.2736996977437
"1131",53.4896448543379
"1132",23.9855811897871
"1133",19.9769561690626
"1134",197.931145780266
"1135",34.0469313059186
"1136",31.1809089411043
"1137",52.9411691989444
"1138",19.6666329307913
"1139",15.3666807538903
"1140",32.971525550638
"1141",39.2230492485591
"1142",70.8781561042014
"1143",34.2624549826286
"1144",46.4753827308333
"1145",38.0982516901715
"1146",44.8026254410097
"1147",36.9253593528382
"1148",133.114950947018
"1149",88.6944165843533
"1150",41.9162487454634
"1151",70.1075844392133
"1152",25.1957604923387
"1153",35.5222001733247
"1154",201.037122070732
"1155",174.145523202511
"1156",354.322886467972
"1157",2675.39779064642
"1158",1102.47420197526
"1159",310.160923541748
"1160",77.1957647671548
"1161",268.382887295547
"1162",377.883716548041
"1163",154.873576628554
"1164",33.1242625989682
"1165",75.4761543857818
"1166",66.5588180187916
"1167",67.655931974898
"1168",142.374885571471
"1169",55.8492780355965
"1170",15.730630466065
"1171",30.9336321171091
"1172",35.5149608607764
"1173",203.994949647801
"1174",49.0676892085771
"1175",32.0625640877612
"1176",68.131156675784
"1177",62.8785400177428
"1178",211.869272801237
"1179",88.3765612726678
"1180",63.9415007173769
"1181",76.4228568057717
"1182",122.424357430289
"1183",33.8188413153214
"1184",33.9197097890517
"1185",104.706233502609
"1186",139.261113372033
"1187",265.784428955448
"1188",78.9423233753144
"1189",36.1947056643435
"1190",65.0693134784003
"1191",186.230063333603
"1192",207.487403161912
"1193",107.364493964476
"1194",159.726018986985
"1195",113.418935702277
"1196",54.4531968500245
"1197",25.2660617375891
"1198",35.8344048739705
"1199",241.825423893483
"1200",232.890487054888
"1201",233.460354902125
"1202",343.718605513345
"1203",60.0413551190718
"1204",96.5263741563049
"1205",20.4739948631464
"1206",28.0437119301497
"1207",114.933443060181
"1208",87.9286972527531
"1209",86.688400976824
"1210",190.485484639346
"1211",98.8118376779006
"1212",27.0603387214765
"1213",97.2625324873384
"1214",80.8067888792416
"1215",41.8391380363381
"1216",92.4872179316169
"1217",23.1683538496052
"1218",24.6428474515544
"1219",37.7440489686855
"1220",58.8724613982593
"1221",11.671634194142
"1222",12.5292373751195
"1223",78.5373837275957
"1224",96.4419900492938
"1225",154.051292150815
"1226",220.469917250931
"1227",195.275768496424
"1228",87.6173655386801
"1229",109.72370284923
"1230",420.444650170522
"1231",35.6373666070433
"1232",22.4765903227987
"1233",7.27940613740675
"1234",21.0313065720708
"1235",66.9755770345339
"1236",35.9087899568027
"1237",72.5528742213527
"1238",43.317741706896
"1239",15.542998035874
"1240",14.8031508531815
"1241",17.8762965577928
"1242",57.4845261323417
"1243",28.4762698520288
"1244",36.8839753632216
"1245",260.531280043539
"1246",102.657458229179
"1247",31.4422399764155
"1248",51.3052667976638
"1249",37.0441411363846
"1250",58.1280244013696
"1251",23.1897415647876
"1252",64.855704181789
"1253",46.1726316423417
"1254",70.194447885455
"1255",23.6250816327203
"1256",7.43985906359167
"1257",18.7419284443339
"1258",7.09196327100205
"1259",29.260213038516
"1260",121.805817760954
"1261",29.4572799996819
"1262",4.64304379478014
"1263",13.7732956088913
"1264",40.4728635823574
"1265",43.5670817283483
"1266",28.6352704647212
"1267",21.273289172767
"1268",47.7585618532937
"1269",117.661966396123
"1270",36.1635219328481
"1271",53.4466102763766
"1272",40.0866275962565
"1273",22.7029848416738
"1274",13.2760855840807
"1275",47.3384704654756
"1276",163.625815097843
"1277",18.7218991991736
"1278",7.74840802598311
"1279",17.5817734775752
"1280",41.2065495388733
"1281",64.5794359598141
